Активно;Тип расчета;Параметр товарной акции;Приоритет;Дата начала действия;Дата окончания действия;Ответственный;Название;Внешний идентификатор;Описание;Значение для товарной акции;Минимальное количество товара по акции;Максимальное количество товара по акции;Минимальная сумма товара по акции;Кол-во товара;По цене товара;Товар;Подгруппа товаров;Группа товаров;Подкатегория товаров;Категории товаров;Бренд;Производитель;Мерчант
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;"БЗМЖ Мол.микрофильтр. Свежее ""Полезные продукты"" 3,5% 950мл";;;75,9;0,1;45;1;;;РН200593;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Масло сливочное Традиционное 82,5% 180г;;;169,9;0,1;45;1;;;РН200602;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Напиток к/мол. Мацони 3.2% 300г ст. Ростагроэкспорт Россия;;;47,9;0,1;45;1;;;РН101825;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок твор. глаз. с вар.сгущ.15% 45г флоупак РАЭ Россия;;;15,9;0,1;45;1;;;РН100986;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок твор. глаз. с ван. 20% 45г флоупак РАЭт Россия;;;15,9;0,1;45;1;;;РН100987;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок Твор.с аром. ванили 16.5% 90г Ростагроэкспорт;;;29,9;0,1;45;1;;;РН056321;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок твор. с изюм.0% 90г флоупак РАЭ Россия;;;29,9;0,1;45;1;;;РН081436;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок твор. глаз. с мол сг.вар. 26% 45г фольга Советские традицииРоссия;;;29,9;0,1;45;1;;;РН088589;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр.твор.глаз.с ван 26% 45г фольг.Советские традиции Россия;;;29,9;0,1;45;1;;;РН088587;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сливки питьевые стерилиз.10%  200мл Можайские Россия;;;63,9;0,1;45;1;;;РН200055;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр Гауда 50% вес Киприно Россия;;;699,9;0,1;45;1;;;РН092150;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр Швейцарский 50% нарезка 150г Киприно Россия;;;167,9;0,1;45;1;;;РН118229;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр Тильзитер 45% 150г нарезка Schonfeld Россия;;;143,9;0,1;45;1;;;РН046902;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Творог Благода 10% 340г Двухслойный Россия;;;114,9;0,1;45;1;;;РН201105;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Твор.масса с ван.5% 90г Творожная изюминка Россия;;;44,9;0,1;45;1;;;РН201094;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Твор.масса с изюм.5% 90г Творожная изюминка Россия;;;44,9;0,1;45;1;;;РН201103;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Йог.Греч.злаки/кл.льна 2% 250г п/ст Савушкин Беларусь;;;52,9;0,1;45;1;;;РН110704;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Паста творожная Ананас Савушкин 3,5% пс/с 120г;;;37,9;0,1;45;1;;;РН200661;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Паста тв.Савушкин 3.5% пс/с 120г Мак-Изюм-Бисквит Беларусь;;;37,9;0,1;45;1;;;РН108867;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сыр классич. нарезка 150г Брест-Литовский Белоруссия;;;109,9;0,1;45;1;;;РН034201;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр сливочный 50% фас 200г Брест-Литовск Беларусь;;;169,9;0,1;45;1;;;РН072049;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ ТВОРОГ САВ ХУТОРОК 5% ПАКЕТ 350Г;;;109,9;0,1;45;1;;;РН200653;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Творог Сав Хуторок 1% МЛТВК 300г Савушкин Беларусь;;;109,9;0,1;45;1;;;РН034212;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Молоко ультрапастер. 3.2% 1л Свитлогорье Беларусь;;;75,9;0,1;45;1;;;РН082447;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Творог мягкий 4% 400г мягкая уп. Свитлогорье Беларусь;;;105,9;0,1;45;1;;;РН095160;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сливки пит.стерилиз. 10% 200г Свитлогорье Россия;;;59,9;0,1;45;1;;;РН091076;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр моццарелла пластиковый стакан 45-48% 125г Бон Латте Россия;;;109,9;0,1;45;1;;;РН116587;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр моццарелла Чиледждина 300г 45-48% Бон Латте Россия;;;269,9;0,1;45;1;;;РН116588;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Буррата 60% 150г пластиковый стакан Бон Латте Россия;;;214,9;0,1;45;1;;;РН116589;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Страчателла 60% 300г пластиковый стакан Бон Латте Россия;;;399,9;0,1;45;1;;;РН116590;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Рикотта 30% 300г пластиковый стакан Бон Латте Россия;;;109,9;0,1;45;1;;;РН116591;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Яйцо кур С-1 10шт Лето Россия;;;75,9;0,1;45;1;;;РН023348;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Кефир 3,2% 930г Молоко Белогорья Россия;;;67,9;0,1;45;1;;;РН115229;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сырок глазир. с клубникой 16% 40г G-balance Россия;;;31,9;0,1;45;1;;;РН117667;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Молоко стерил. 3.5% 1л Parmalat Россия;;;71,9;0,1;45;1;;;РН016199;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Молоко ультрапаст. 1.8% 0.2л Parmalat Россия;;;24,9;0,1;45;1;;;РН037901;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сливки стерил. 35% 500мл тетрапак Parmalat Россия;;;175,9;0,1;45;1;;;РН016210;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сливки стерил. 11% 200мл тетрапак Parmalat Россия;;;45,9;0,1;45;1;;;РН016215;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Молоко паст. 2.5% 1л ПЭТ Parmalat Россия;;;76,9;0,1;45;1;;;РН061730;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Ряженка 4% 0.5л Белый город Россия;;;44,9;0,1;45;1;;;РН037881;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сыр п/тв Качотта 45% 0.33кг пакет ООО Салевка Россия;;;227,9;0,1;45;1;;;РН117427;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Сыр полутв.Российский вес 45%  т/у ООО Салевка Россия;;;589,9;0,1;45;1;;;РН117442;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Вафельная трубочка с начинкой вар.сгущ.70г 8,5% Россия;;;35,9;0,1;45;1;;;РН201408;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;БЗМЖ Биойогурт С клубникой-земляникой 1.5% 280г бут JOY for ME Россия;;;28,9;0,1;45;1;;;РН117755;;;;;;;
